67,서울특별시 도봉구 창동 347,서울 도봉구 해등로 49,1421,127.04420113616,37.6500631583751,6.10,
68,서울특별시 도봉구 창동 822,서울 도봉구 노해로63길 67,1399,127.045723364626,37.6534621666236,8.29,
69,서울특별시 구로구 개봉동 476,서울 구로구 경인로 382,8275,126.862501576596,37.4952644521652,7.00,
70,서울특별시 강동구 고덕동 233-5,서울 강동구 아리수로 316-1,5220,127.163291858169,37.5625345702703,4.90,
71,서울특별시 마포구 서교동 446-20,서울 마포구 동교로19길 8,4001,126.91805405137,37.5558205824852,3.12,
72,서울특별시 관악구 신림동 1735,서울 관악구 난곡로 55,8862,126.920038790033,37.4591090840362,5.79,
73,서울특별시 양천구 신정동 952-14,서울 양천구 은행정로13길 22-1,8020,126.856699623145,37.5246872263439,1.98,
74,서울특별시 동작구 대방동 507,서울 동작구 알마타길 53,6940,126.930954354311,37.5120625386823,14.30,
75,서울특별시 도봉구 도봉동 642,서울 도봉구 마들로 735-8,1322,127.047678959744,37.6763172935299,4.30,
76,서울특별시 구로구 오류동 338,서울 구로구 고척로 49,8253,126.839531583839,37.4992909110144,4.45,
77,서울특별시 서대문구 남가좌동 377,서울 서대문구 증가로 191,3686,126.916529880454,37.5777836266316,7.75,
78,서울특별시 관악구 신림동 610-309,서울 관악구 법원단지10길 102,8853,126.925278884518,37.4754600051485,1.70,
79,서울특별시 동작구 상도동 279-262,서울 동작구 성대로10길 66,7044,126.9366041246,37.4955686576476,5.30,
80,서울특별시 양천구 목동 557-26,서울 양천구 목동중앙북로16길 94,7974,126.873095929686,37.5427537408917,2.10,
81,서울특별시 영등포구 양평동1가 20,서울 영등포구 선유서로 76,7279,126.886539979727,37.522150635404,7.50,
82,서울특별시 양천구 신월동 1078,서울 양천구 남부순환로83길 47,8067,126.844012878449,37.5180177927167,9.78,
83,서울특별시 강서구 방화동 874,서울 강서구 양천로6길 57,7610,126.808182800069,37.5701011122966,8.05,
84,서울특별시 금천구 시흥동 957-4,서울 금천구 시흥대로16길 43,8653,126.906619558332,37.4400949752514,2.35,
85,서울특별시 강서구 화곡동 1085-45,서울 강서구 강서로31길 77,7717,126.837540533275,37.5385863954233,3.28,
86,서울특별시 서대문구 홍은동 412-26,서울 서대문구 증가로6길 47,3664,126.926760705426,37.5784053457512,1.55,
87,서울특별시 중랑구 면목동 354-8,서울 중랑구 면목로30가길 33,2252,127.086181324251,37.5773970441111,4.55,
88,서울특별시 동대문구 장안동 400-3,서울 동대문구 천호대로77다길 11-6,2630,127.064621112594,37.5657078808875,6.40,
89,서울특별시 강서구 화곡동 849-16,서울 강서구 곰달래로 204,7783,126.855665248432,37.5312339923149,1.98,
90,서울특별시 마포구 성산동 142-9,서울 마포구 월드컵북로 194,3946,126.90746332071,37.5685658193413,5.40,
91,서울특별시 관악구 봉천동 1730-1,서울 관악구 청룡16길 43,8830,126.942526812084,37.4762733540956,12.20,
92,서울특별시 관악구 봉천동 1712,서울 관악구 성현로 80,8725,126.950619822698,37.489767905811,8.15,
93,서울특별시 도봉구 방학동 695-10,서울 도봉구 방학로8길 29,1343,127.035977824429,37.6640994689825,2.24,
94,서울특별시 서대문구 창천동 92-7,서울 서대문구 성산로22길 2-1,3727,126.933061091414,37.5605522598919,1.28,
95,서울특별시 성동구 응봉동 265-105,서울 성동구 독서당로59다길 43,4719,127.029673070221,37.5529652510941,3.05,
96,서울특별시 강북구 미아동 734-163,서울 강북구 삼양로38가길 8,1173,127.021502357918,37.6215198670552,1.65,
97,서울특별시 관악구 신림동 610-349,서울 관악구 법원단지32길 11,8853,126.924900481809,37.4754756230206,1.55,
98,서울특별시 서대문구 북가좌동 431,서울 서대문구 응암로 28,3790,126.90909696044,37.575893797905,8.22,
99,서울특별시 성동구 하왕십리동 890-181,서울 성동구 왕십리로 373,4710,127.028561863129,37.5642461894245,2.80,
100,서울특별시 강북구 미아동 1354,서울 강북구 솔샘로 159,1186,127.010827075164,37.6211496720682,5.60,
101,서울특별시 강남구 대치동 888,서울 강남구 선릉로 222,6278,127.054562708884,37.4950567005784,40.00,
102,서울특별시 강서구 화곡동 410-62,서울 강서구 초록마을로28길 31,7725,126.849040912291,37.5385662474592,1.40,
103,서울특별시 양천구 신월동 132-14,서울 양천구 곰달래로3길 19,7921,126.832970077026,37.531316879846,2.00,
104,서울특별시 강북구 미아동 195,서울 강북구 도봉로 222,1133,127.025682467794,37.6287053934105,7.84,
105,서울특별시 강남구 삼성동 7-3,서울 강남구 선릉로130길 20,6088,127.043436336716,37.5161516847431,36.80,
106,서울특별시 송파구 석촌동 214-14,서울 송파구 백제고분로34길 14-19,5679,127.097643885469,37.5010858714328,2.63,
107,서울특별시 서대문구 남가좌동 387,서울 서대문구 모래내로 151,3712,126.917785126837,37.5699525219787,1.36,
108,서울특별시 영등포구 영등포동5가 49-1,서울 영등포구 양산로 214,7250,126.906688343966,37.5222197194343,5.70,
109,서울특별시 중랑구 상봉동 190-45,서울 중랑구 상봉중앙로1가길 8,2091,127.087312627892,37.5989413729867,3.40,
110,서울특별시 은평구 갈현동 468-4,서울 은평구 서오릉로 156-1,3336,126.916127035544,37.6124360081327,4.30,
111,서울특별시 강남구 역삼동 831-40,서울 강남구 역삼로3길 7,6242,127.031310345053,37.4940736834783,2.05,
112,서울특별시 강동구 고덕동 629,서울 강동구 아리수로62길 9,5227,127.152279387792,37.5614731383206,5.60,
113,서울특별시 양천구 신월동 420-7,서울 양천구 남부순환로67길 14-16,7928,126.837822793224,37.5236102641498,1.70,
114,서울특별시 강서구 화곡동 105-238,서울 강서구 까치산로2길 35,7726,126.843033886707,37.5396516882043,2.25,
115,서울특별시 양천구 목동 909-4,서울 양천구 목동동로 437,7984,126.884740067085,37.537672420369,1.73,
116,서울특별시 강남구 역삼동 706-10,서울 강남구 언주로90길 4,6210,127.04355364093,37.5021444429171,1.85,
117,서울특별시 동대문구 답십리동 497-23,서울 동대문구 천호대로 257,2603,127.050596840747,37.5689685801361,1.39,
118,서울특별시 영등포구 도림동 265-8,서울 영등포구 도영로 16-1,7375,126.89618583256,37.5076383953429,2.00,
119,서울특별시 강남구 역삼동 837-13,서울 강남구 강남대로66길 14,6253,127.031839810859,37.4917282202916,2.20,
120,서울특별시 양천구 신월동 526-2,서울 양천구 남부순환로73길 10,8032,126.839342337342,37.5198951675846,1.64,
121,서울특별시 동작구 상도동 420,서울 동작구 양녕로 287,6919,126.949235355135,37.5054524889319,12.60,
122,서울특별시 동작구 상도동 459,서울 동작구 국사봉길 175,7050,126.935245916317,37.4935684967854,7.30,
123,서울특별시 강남구 역삼동 684-7,서울 강남구 선릉로107길 27,6144,127.042029313129,37.5086906179128,1.43,
124,서울특별시 성북구 보문동6가 458,서울 성북구 보문사길 111,2874,127.018477572425,37.5801292275843,9.60,
125,서울특별시 동대문구 답십리동 494-2,서울 동대문구 천호대로 295,2604,127.053850726268,37.5664757976441,7.50,
126,서울특별시 양천구 신월동 443-6,서울 양천구 오목로 39-4,7930,126.841967676602,37.5223333069799,2.55,
127,서울특별시 영등포구 영등포동8가 76-1,서울 영등포구 영중로 145,7227,126.905087646303,37.5294570027376,9.50,
128,서울특별시 광진구 중곡동 147-134,서울 광진구 용마산로8다길 12,4939,127.089384146063,37.5612795517524,2.70,
129,서울특별시 동대문구 전농동 10,서울 동대문구 사가정로 148,2532,127.060465846616,37.5766421261107,6.70,
130,서울특별시 강북구 수유동 281-20,서울 강북구 인수봉로84길 40-11,1028,127.013202251933,37.6465251502563,2.25,
131,서울특별시 강서구 화곡동 379-75,서울 강서구 화곡로24길 66-27,7719,126.838674357297,37.5377073130279,2.80,
132,서울특별시 마포구 망원동 492,서울 마포구 포은로8길 8,4010,126.905263958789,37.5561560048371,7.70,
133,서울특별시 양천구 신정동 927-41,서울 양천구 오목로29길 13,7940,126.8533182209,37.5258646485592,3.23,
134,서울특별시 강서구 마곡동 758-2,서울 강서구 마곡중앙로 161-22,7788,126.825787484616,37.5686545569868,1.50,
135,서울특별시 양천구 신정동 1283,서울 양천구 신정로11길 63,8052,126.83687508737,37.5114246121808,6.00,
136,서울특별시 마포구 서교동 394-25,서울 마포구 양화로 56,4045,126.914811742633,37.5495478835407,2.03,
137,서울특별시 서초구 서초동 1685,서울 서초구 서초중앙로 200,6601,127.015601806503,37.4987321235919,32.50,
138,서울특별시 강서구 방화동 621-2,서울 강서구 개화동로31길 8,7620,126.807752370084,37.5622851842407,1.13,
139,서울특별시 동대문구 답십리동 497-9,서울 동대문구 천호대로 249,2603,127.050155340687,37.5692402384611,1.90,
140,서울특별시 양천구 신정동 325,서울 양천구 목동동로 10,8098,126.858409872488,37.5120560613111,11.80,
141,서울특별시 성북구 종암동 9-34,서울 성북구 종암로 82-27,2800,127.036412004201,37.5981175167085,4.37,
142,서울특별시 강서구 가양동 1490,서울 강서구 허준로 234,7532,126.863532908859,37.5587212796979,7.13,
143,서울특별시 노원구 상계동 387-10,서울 노원구 상계로 146,1698,127.070761753117,37.6583802490154,1.10,
144,서울특별시 서대문구 대현동 144,서울 서대문구 이화여대길 50-12,3764,126.947581754502,37.5596039122151,10.00,
145,서울특별시 송파구 삼전동 56-15,서울 송파구 백제고분로28길 28-6,5596,127.091057558282,37.5007070331554,1.90,
146,서울특별시 영등포구 대림동 1132,서울 영등포구 시흥대로 625,7444,126.904851053938,37.4883126246883,6.15,
147,서울특별시 은평구 진관동 100-2,서울 은평구 통일로 1020,3311,126.917918032411,37.633329446124,1.25,
148,서울특별시 강서구 화곡동 355-31,서울 강서구 곰달래로15가길 12,7766,126.839087590102,37.530588084895,1.83,
149,서울특별시 양천구 신정동 312,서울 양천구 목동서로 340,8089,126.862404579736,37.5185420579875,22.00,
150,서울특별시 서초구 서초동 1337-6,서울 서초구 강남대로51길 10,6627,127.029075562052,37.4912352709786,2.33,
151,서울특별시 강남구 압구정동 426,서울 강남구 압구정로 151,6001,127.024479347433,37.5262225982289,50.50,
152,서울특별시 양천구 신정동 326,서울 양천구 목동동로 50,8097,126.86113248111,37.5130367922481,11.92,
153,서울특별시 은평구 구산동 24-15,서울 은평구 갈현로16길 7,3414,126.911769401927,37.6082875605756,1.70,
154,서울특별시 동대문구 휘경동 366,서울 동대문구 한천로 300,2511,127.068693094024,37.5874102629887,5.30,
155,서울특별시 구로구 구로동 110-9,서울 구로구 구로중앙로28다길 22,8295,126.888850837865,37.5014163184811,4.50,
157,서울특별시 도봉구 방학동 715-12,서울 도봉구 도봉로150길 42,1335,127.045805061018,37.6648846907662,7.80,
158,서울특별시 노원구 공릉동 705,서울 노원구 공릉로 204,1814,127.078617310086,37.6280770755128,5.60,
159,서울특별시 마포구 성산동 667,서울 마포구 모래내로9길 6,3952,126.914495487603,37.5675394820764,9.00,
160,서울특별시 양천구 목동 925,서울 양천구 목동로 186,7993,126.867840519363,37.5288232909409,19.50,
161,서울특별시 양천구 목동 902,서울 양천구 목동서로 70,7981,126.875940767923,37.537476456673,23.30,
162,서울특별시 도봉구 방학동 713-12,서울 도봉구 도봉로146길 48,1335,127.045715521487,37.6637734556532,5.70,
163,서울특별시 동작구 상도동 256-9,서울 동작구 성대로6길 23,7043,126.931957029968,37.4986317467762,2.00,
164,서울특별시 영등포구 신길동 4828,서울 영등포구 여의대방로1길 3,7437,126.909488215103,37.4934003817352,1.20,
165,서울특별시 중랑구 면목동 177-34,서울 중랑구 중랑천로2길 45,2134,127.077381863135,37.586884473387,3.70,
166,서울특별시 은평구 응암동 731-9,서울 은평구 가좌로7가길 8-4,3481,126.91961279583,37.5855206144511,2.20,
167,서울특별시 양천구 목동 901,서울 양천구 목동서로 38,7980,126.879339191907,37.5396035441466,32.00,
168,서울특별시 성북구 안암동3가 136-1,서울 성북구 안암로9나길 14,2858,127.025107275777,37.5824033730969,2.25,
169,서울특별시 마포구 노고산동 107-36,서울 마포구 백범로 10,4100,126.93676114681,37.5536591479402,2.70,
170,서울특별시 노원구 월계동 322-1,서울 노원구 마들로3길 37,1907,127.062513840528,37.6294157509446,3.50,
171,서울특별시 중랑구 면목동 65-75,서울 중랑구 면목로64길 72,2207,127.093042354973,37.5857040400401,5.00,
172,서울특별시 동대문구 휘경동 377,서울 동대문구 외대역동로 63-12,2432,127.063929388682,37.5944086019984,1.70,
173,서울특별시 마포구 망원동 501,서울 마포구 포은로6길 34,4011,126.906716105074,37.555788292776,7.20,
174,서울특별시 금천구 시흥동 121-7,서울 금천구 시흥대로63길 17,8615,126.898599090093,37.4548309344833,1.62,
175,서울특별시 성북구 하월곡동 222,서울 성북구 오패산로 46,2750,127.038365407563,37.607033098723,7.90,
176,서울특별시 강북구 수유동 87-5,서울 강북구 도봉로73길 13,1114,127.02309945078,37.6322988798863,3.97,
177,서울특별시 중랑구 신내동 650,서울 중랑구 신내로17길 83,2028,127.091014257029,37.6152619825876,5.98,
178,서울특별시 송파구 방이동 50-10,서울 송파구 오금로11길 63-13,5545,127.114510830541,37.5154956256603,3.80,
179,서울특별시 도봉구 창동 805,서울 도봉구 노해로63다길 24,1399,127.046478203288,37.6543732154344,6.35,
180,서울특별시 서대문구 북아현동 1009,서울 서대문구 이화여대8길 62,3769,126.950146932156,37.5591524524316,8.45,
181,서울특별시 성북구 돈암동 636,서울 성북구 북악산로 844,2828,127.017576773103,37.5980217244898,9.00,
182,서울특별시 강동구 둔촌동 64,서울 강동구 천호대로 1176,5361,127.141967935585,37.5335635146786,5.50,
183,서울특별시 도봉구 도봉동 570-1,서울 도봉구 도봉로187길 31,1303,127.044060632522,37.6857401413024,1.62,
184,서울특별시 마포구 망원동 464-8,서울 마포구 방울내로9안길 86,3955,126.898533945894,37.5602345417976,5.65,
185,서울특별시 송파구 잠실동 22,서울 송파구 올림픽로 135,5502,127.088417185047,37.5127510583527,10.00,
186,서울특별시 성북구 삼선동5가 151-8,서울 성북구 보문로29길 40,2862,127.016147023323,37.5869736949552,3.20,
187,서울특별시 동작구 사당동 230-24,서울 동작구 사당로8가길 9-11,7019,126.967756649752,37.4837592360233,3.80,
188,서울특별시 서대문구 현저동 200,서울 서대문구 독립문공원길 13,3733,126.956767247418,37.5720347102743,10.80,
189,서울특별시 광진구 자양동 221-8,서울 광진구 아차산로46길 16,5054,127.080710647654,37.5362911119994,2.30,
190,서울특별시 강남구 대치동 945-29,서울 강남구 테헤란로92길 13,6181,127.061452755414,37.5071401303649,1.50,
191,서울특별시 관악구 신림동 1572-2,서울 관악구 난곡로64길 74,8773,126.918765831586,37.4818117859406,2.10,
192,서울특별시 성북구 돈암동 642,서울 성북구 아리랑로5길 92,2826,127.011645485702,37.597995429021,8.30,
195,서울특별시 동작구 상도동 293-4,서울 동작구 국사봉길 125,7050,126.932674556917,37.4948677528883,4.30,
196,서울특별시 서대문구 북가좌동 369-20,서울 서대문구 거북골로21길 52-4,3713,126.905637403501,37.5777155962027,6.85,
197,서울특별시 영등포구 대림동 946-1,서울 영등포구 시흥대로187길 12,7441,126.908176269801,37.4930271633818,7.55,
198,서울특별시 양천구 신정동 925-9,서울 양천구 신정중앙로12길 12,7940,126.854185977822,37.5265889568846,3.25,
199,서울특별시 구로구 오류동 168-29,서울 구로구 오류로 54-15,8343,126.840867062242,37.4894763464487,2.75,
200,서울특별시 성동구 금호동2가 501-11,서울 성동구 금호산9가길 12-11,4723,127.01797628916,37.5509823518606,8.75,
201,서울특별시 서대문구 남가좌동 385,서울 서대문구 가재울미래로 2,3711,126.917837154419,37.5722579341307,13.00,
202,서울특별시 영등포구 신길동 4950,서울 영등포구 신풍로 77,7390,126.913908792533,37.5011229670024,19.50,
203,서울특별시 강동구 천호동 432-7,서울 강동구 올림픽로 663,5248,127.123858863149,37.5407676581176,1.85,
204,서울특별시 영등포구 대림동 993-4,서울 영등포구 시흥대로175가길 1,7445,126.9039221002,37.487747391623,4.95,
205,서울특별시 서대문구 연희동 745,서울 서대문구 연희로5길 14,3716,126.928096279275,37.5640976447281,1.59,
206,서울특별시 강동구 둔촌동 170-1,서울 강동구 양재대로 1340,5409,127.138949568286,37.5268477108188,22.55,
207,서울특별시 동작구 사당동 105,서울 동작구 동작대로29길 110,6990,126.975650061703,37.4896946254326,9.95,
208,서울특별시 도봉구 도봉동 580-23,서울 도봉구 도봉로177가길 10-3,1305,127.043874350622,37.6816756289516,2.43,
209,서울특별시 서대문구 남가좌동 388,서울 서대문구 증가로 150,3670,126.920840268509,37.5793624340491,11.60,
210,서울특별시 은평구 증산동 173-1,서울 은평구 증산로 291,3499,126.908591063424,37.5834767103338,1.10,
211,서울특별시 동작구 상도동 412,서울 동작구 사당로2길 2-32,7027,126.959411307999,37.4940074292064,6.27,
212,서울특별시 종로구 내수동 75,서울 종로구 새문안로3길 36,3173,126.973255124705,37.5734204618228,2.31,
213,서울특별시 노원구 상계동 637,서울 노원구 한글비석로54길 92,1672,127.062259494942,37.6676719950496,4.45,
214,서울특별시 중랑구 묵동 237-26,서울 중랑구 중랑역로43길 20,2004,127.074430931342,37.6128602196173,2.78,
215,서울특별시 영등포구 양평동5가 76,서울 영등포구 양평로24길 9,7204,126.892103512609,37.5401145097335,8.30,
216,서울특별시 용산구 서빙고동 195-14,서울 용산구 서빙고로59길 11,4384,126.993253476333,37.5206535932367,6.70,
217,서울특별시 서대문구 북아현동 1013,서울 서대문구 북아현로1가길 20,3768,126.950153860719,37.5582659643517,18.00,
218,서울특별시 구로구 고척동 334,서울 구로구 경인로 390,8275,126.864395031441,37.4957004752141,9.10,
219,서울특별시 영등포구 신길동 449-20,서울 영등포구 영등포로 402,7354,126.922708306065,37.5129764547809,1.60,
220,서울특별시 강동구 천호동 309-1,서울 강동구 천중로15나길 4,5322,127.128660067234,37.5464826961758,3.29,
221,서울특별시 마포구 성산동 50-15,서울 마포구 연남로13길 71,3972,126.913571208422,37.5654444445678,4.90,
222,서울특별시 동작구 노량진동 57-1,서울 동작구 노량진로 140,6922,126.941666546213,37.5128170490556,1.77,
223,서울특별시 구로구 구로동 329-54,서울 구로구 구로동로28길 25-22,8308,126.885793193176,37.4916039673748,3.00,
224,서울특별시 도봉구 창동 809,서울 도봉구 우이천로 196-11,1472,127.035668887436,37.6378479821145,3.90,
225,서울특별시 서대문구 합동 117,서울 서대문구 서소문로 37,3741,126.965612526241,37.56081220002,4.65,
226,서울특별시 영등포구 영등포동8가 42-1,서울 영등포구 영신로 228-6,7228,126.904001508816,37.5274661730725,1.40,
227,서울특별시 양천구 목동 499-2,서울 양천구 목동중앙본로29길 20-19,7948,126.869832441379,37.5454935496746,3.40,
228,서울특별시 성북구 돈암동 15-1,서울 성북구 동소문로34길 24,2807,127.023373194038,37.5994822164406,7.24,
229,서울특별시 노원구 월계동 436,서울 노원구 광운로2나길 30,1900,127.061266120643,37.617552477555,5.99,
230,서울특별시 마포구 성산동 616-2,서울 마포구 성미산로13길 66-1,3974,126.916758997005,37.5638626040497,2.80,
231,서울특별시 마포구 망원동 419-3,서울 마포구 망원로 19,3958,126.899126256981,37.5563449954478,6.75,
232,서울특별시 강서구 화곡동 163-25,서울 강서구 곰달래로31마길 5,7745,126.851457299497,37.5344572389091,1.63,
233,서울특별시 서대문구 북아현동 1-396,서울 서대문구 북아현로22라길 19,3747,126.95381493726,37.5659551161733,5.20,
234,서울특별시 중구 황학동 1079,서울 중구 난계로13길 10-6,4575,127.02277995062,37.5675978003248,3.12,
235,서울특별시 관악구 신림동 612-52,서울 관악구 법원단지길 67-6,8852,126.92095730274,37.4742029876899,1.98,
236,서울특별시 양천구 신월동 1076,서울 양천구 남부순환로83길 18,8068,126.842542809508,37.5153280609842,7.40,
237,서울특별시 마포구 도화동 564,서울 마포구 도화4길 41,4181,126.95234943792,37.540241494631,9.95,
238,서울특별시 성북구 하월곡동 226,서울 성북구 월곡로14길 26,2794,127.042132130732,37.5991654480784,10.00,
239,서울특별시 중랑구 면목동 113-1,서울 중랑구 면목로64길 22,2206,127.0902445427,37.5859400198074,2.80,
240,서울특별시 중구 인현동2가 192-30,서울 중구 마른내로 72,4558,126.99580566902,37.5637577158708,3.97,
241,서울특별시 관악구 남현동 1072-99,서울 관악구 남부순환로256다길 3,8803,126.97388369011,37.4729215158916,2.05,
